PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
     10082566	         -1	          0	   25100	    20	        98	                54	                   0	
     10082666	         -1	          0	   25200	    20	        98	                54	                   0	
     10082766	         -1	          0	   25300	    20	        98	                54	                   0	
     10082866	         -1	          0	   25400	    20	        98	                54	                   0	
     10082966	         -1	          0	   25500	    20	        98	                54	                   0	
     10083066	         -1	          0	   25600	    20	        99	                54	                   0	
     10083166	         -1	          0	   25700	    20	        98	                54	                   0	
     10083266	         -1	          0	   25800	    20	        98	                54	                   0	
     10083366	         -1	          0	   25900	    20	        99	                54	                   0	
     10083466	         -1	          0	   26000	    20	        98	                54	                   0	
     10083566	         -1	          0	   26100	    20	        98	                54	                   0	
     10083666	         -1	          0	   26200	    19	        99	                54	                   0	
     10083766	         -1	          0	   26300	    20	        98	                54	                   0	
     10083866	         -1	          0	   26400	    20	        99	                54	                   0	
     10083966	         -1	          0	   26500	    19	        98	                54	                   0	
     10084066	         -1	          0	   26600	    19	        99	                54	                   0	
     10084166	         -1	          0	   26700	    19	        99	                54	                   0	
     10084266	         -1	          0	   26800	    20	        98	                54	                   0	
     10084366	         -1	          0	   26900	    20	        98	                54	                   0	
     10084466	         -1	          0	   27000	    20	        98	                54	                   0	
     10084566	         -1	          0	   27100	    20	        98	                54	                   0	
     10084666	         -1	          0	   27200	    20	        98	                54	                   0	
     10084766	         -1	          0	   27300	    20	        99	                54	                   0	
     10084866	         -1	          0	   27400	    20	        99	                54	                   0	
     10084966	         -1	          0	   27500	    20	        98	                54	                   0	
     10085066	         -1	          0	   27600	    20	        98	                54	                   0	
     10085166	         -1	          0	   27700	    20	        99	                55	                   0	
     10085266	         -1	          0	   27800	    20	        99	                54	                   0	
     10085366	         -1	          0	   27900	    20	        98	                54	                   0	
     10085466	         -1	          0	   28000	    19	        99	                54	                   0	
     10085566	         -1	          0	   28100	    20	        98	                54	                   0	
     10085666	         -1	          0	   28200	    20	        99	                54	                   0	
     10085766	         -1	          0	   28300	    20	        98	                55	                   0	
     10085866	         -1	          0	   28400	    20	        98	                54	                   0	
     10085965	         -1	          0	   28500	    19	        98	                54	                   0	
     10086065	         -1	          0	   28600	    20	        98	                54	                   0	
     10086165	         -1	          0	   28700	    20	        99	                55	                   0	
     10086265	         -1	          0	   28800	    20	        98	                54	                   0	
     10086365	         -1	          0	   28900	    20	        99	                54	                   0	
     10086465	         -1	          0	   29000	    20	        98	                55	                   0	
     10086565	         -1	          0	   29100	    20	        98	                54	                   0	
     10086665	         -1	          0	   29200	    20	        98	                54	                   0	
     10086765	         -1	          0	   29300	    19	        98	                54	                   0	
     10086865	         -1	          0	   29400	    20	        99	                54	                   0	
     10086965	         -1	          0	   29500	    20	        98	                54	                   0	
     10087065	         -1	          0	   29600	    20	        99	                55	                   0	
     10087165	         -1	          0	   29700	    20	        98	                54	                   0	
     10087265	         -1	          0	   29800	    20	        98	                54	                   0	
     10087365	         -1	          0	   29900	    19	        98	                54	                   0	
     10087465	         -1	          0	   30000	    19	        98	                54	                   0	
     10087565	         -1	          0	   30100	    20	        98	                55	                   0	
     10087665	         -1	          0	   30200	    20	        98	                55	                   0	
     10087765	         -1	          0	   30300	    19	        98	                54	                   0	
     10087865	         -1	          0	   30400	    20	        99	                54	                   0	
     10087965	         -1	          0	   30500	    20	        98	                54	                   0	
     10088065	         -1	          0	   30600	    20	        99	                54	                   0	
     10088165	         -1	          0	   30700	    20	        98	                55	                   0	
     10088265	         -1	          0	   30800	    20	        98	                54	                   0	
     10088365	         -1	          0	   30900	    20	        99	                54	                   0	
