TimeStamp	ForceValue	AxialAngle	LateralAngle	MetalSeverity	InAccurateSeverity	NeedZeroing	
  9648442	  23.23561	       -61	          85	            0	                 0	          0	
  9648492	  23.08483	       -61	          88	            0	                 0	          0	
  9648542	  23.13693	       -60	          85	            0	                 0	          0	
  9648592	  23.25657	       -61	          81	            0	                 0	          0	
  9648642	  23.01578	       -61	          82	            0	                 0	          0	
  9648692	  23.19705	       -60	          83	            0	                 0	          0	
  9648742	  23.18389	       -61	          85	            0	                 0	          0	
  9648792	  23.21161	       -61	          84	            0	                 0	          0	
  9648842	   23.2058	       -61	          82	            0	                 0	          0	
  9648892	  23.19785	       -60	          83	            0	                 0	          0	
  9648942	  23.04377	       -60	          85	            0	                 0	          0	
  9648992	   22.8814	       -61	          84	            0	                 0	          0	
  9649042	  23.02612	       -60	          82	            0	                 0	          0	
  9649092	  22.98992	       -60	          83	            0	                 0	          0	
  9649142	  23.08129	       -60	          84	            0	                 0	          0	
  9649192	  23.16185	       -60	          84	            0	                 0	          0	
  9649242	  23.13332	       -60	          84	            0	                 0	          0	
  9649292	  23.17597	       -60	          84	            0	                 0	          0	
  9649342	   23.2194	       -61	          82	            0	                 0	          0	
  9649392	  23.11902	       -61	          83	            0	                 0	          0	
  9649442	  22.84148	       -60	          85	            0	                 0	          0	
  9649492	  22.84547	       -60	          84	            0	                 0	          0	
  9649542	  22.95179	       -60	          80	            0	                 0	          0	
  9649592	  22.75688	       -60	          82	            0	                 0	          0	
  9649642	  22.93032	       -60	          84	            0	                 0	          0	
  9649692	  22.94456	       -60	          84	            0	                 0	          0	
  9649742	  22.73861	       -61	          85	            0	                 0	          0	
  9649792	  22.53696	       -61	          86	            0	                 0	          0	
  9649842	  22.70828	       -61	          83	            0	                 0	          0	
  9649892	  23.01381	       -61	          81	            0	                 0	          0	
  9649942	  22.95596	       -61	          82	            0	                 0	          0	
  9649992	  22.91648	       -61	          84	            0	                 0	          0	
  9650042	  22.50804	       -60	          84	            0	                 0	          0	
  9650092	  22.37347	       -60	          84	            0	                 0	          0	
  9650142	    22.593	       -60	          86	            0	                 0	          0	
  9650192	  22.65398	       -60	          85	            0	                 0	          0	
  9650242	  22.82629	       -61	          83	            0	                 0	          0	
  9650292	     22.98	       -61	          84	            0	                 0	          0	
  9650342	  22.86192	       -60	          84	            0	                 0	          0	
  9650392	  22.85753	       -61	          81	            0	                 0	          0	
  9650442	  22.75337	       -61	          82	            0	                 0	          0	
  9650492	  22.61391	       -60	          83	            0	                 0	          0	
  9650542	  22.86077	       -60	          83	            0	                 0	          0	
  9650592	  22.74623	       -60	          83	            0	                 0	          0	
  9650642	  22.49264	       -61	          83	            0	                 0	          0	
  9650692	  22.71029	       -61	          85	            0	                 0	          0	
  9650742	  22.89014	       -60	          86	            0	                 0	          0	
  9650792	  22.97641	       -60	          86	            0	                 0	          0	
  9650842	  22.85032	       -61	          86	            0	                 0	          0	
  9650892	  22.65316	       -60	          86	            0	                 0	          0	
  9650942	  22.51983	       -61	          83	            0	                 0	          0	
  9650992	  22.50194	       -61	          84	            0	                 0	          0	
  9651042	  22.77225	       -60	          86	            0	                 0	          0	
  9651092	  22.65808	       -60	          85	            0	                 0	          0	
  9651142	  22.51294	       -61	          84	            0	                 0	          0	
  9651192	  22.72424	       -61	          83	            0	                 0	          0	
  9651242	    22.769	       -61	          84	            0	                 0	          0	
  9651292	  22.53043	       -61	          85	            0	                 0	          0	
  9651342	  22.76228	       -62	          83	            0	                 0	          0	
  9651392	  22.86633	       -61	          83	            0	                 0	          0	
  9651442	  22.62281	       -60	          84	            0	                 0	          0	
  9651492	  22.83586	       -61	          83	            0	                 0	          0	
  9651542	  22.96034	       -61	          82	            0	                 0	          0	
  9651592	  22.75962	       -61	          83	            0	                 0	          0	
  9651642	  22.36732	       -61	          85	            0	                 0	          0	
  9651692	   22.3911	       -61	          85	            0	                 0	          0	
  9651742	  22.59904	       -60	          85	            0	                 0	          0	
  9651792	  22.48523	       -60	          84	            0	                 0	          0	
  9651842	  22.29123	       -60	          83	            0	                 0	          0	
  9651892	  22.46331	       -60	          85	            0	                 0	          0	
  9651942	  22.77915	       -61	          86	            0	                 0	          0	
  9651992	  22.68087	       -61	          84	            0	                 0	          0	
  9652042	  22.72564	       -61	          81	            0	                 0	          0	
  9652092	  22.73699	       -61	          82	            0	                 0	          0	
  9652142	  22.46928	       -62	          83	            0	                 0	          0	
  9652192	  22.33069	       -62	          83	            0	                 0	          0	
  9652242	  22.24965	       -61	          84	            0	                 0	          0	
  9652292	  21.96028	       -61	          85	            0	                 0	          0	
  9652342	  22.24751	       -61	          85	            0	                 0	          0	
  9652392	  22.57814	       -61	          84	            0	                 0	          0	
  9652442	  22.38408	       -61	          84	            0	                 0	          0	
  9652492	  22.45646	       -61	          85	            0	                 0	          0	
  9652542	  22.62225	       -60	          84	            0	                 0	          0	
  9652592	  22.50711	       -60	          83	            0	                 0	          0	
  9652642	  22.47574	       -60	          85	            0	                 0	          0	
  9652692	  22.56141	       -60	          84	            0	                 0	          0	
  9652742	  22.56484	       -61	          83	            0	                 0	          0	
  9652792	  22.42302	       -62	          84	            0	                 0	          0	
  9652842	    22.513	       -61	          84	            0	                 0	          0	
  9652892	  22.74957	       -61	          85	            0	                 0	          0	
  9652942	  22.64333	       -61	          87	            0	                 0	          0	
  9652992	   22.6064	       -61	          86	            0	                 0	          0	
  9653042	  22.81241	       -60	          84	            0	                 0	          0	
  9653092	  22.85058	       -61	          82	            0	                 0	          0	
  9653142	  22.70791	       -61	          83	            0	                 0	          0	
  9653192	  22.67807	       -60	          82	            0	                 0	          0	
  9653242	   22.4785	       -61	          83	            0	                 0	          0	
  9653292	   22.2669	       -61	          86	            0	                 0	          0	
  9653342	   22.3268	       -62	          84	            0	                 0	          0	
  9653392	  22.72523	       -61	          83	            0	                 0	          0	
  9653442	  22.70613	       -61	          85	            0	                 0	          0	
  9653492	  22.40358	       -60	          85	            0	                 0	          0	
  9653542	  22.52291	       -61	          82	            0	                 0	          0	
  9653592	   22.7873	       -62	          82	            0	                 0	          0	
  9653642	  22.92755	       -61	          84	            0	                 0	          0	
  9653692	   22.8471	       -61	          84	            0	                 0	          0	
  9653742	  22.85077	       -61	          82	            0	                 0	          0	
  9653792	  22.83124	       -62	          81	            0	                 0	          0	
  9653842	  22.50183	       -61	          82	            0	                 0	          0	
  9653892	  22.46022	       -61	          84	            0	                 0	          0	
  9653942	    22.856	       -62	          85	            0	                 0	          0	
  9653992	  22.97366	       -61	          84	            0	                 0	          0	
  9654042	  22.73189	       -61	          83	            0	                 0	          0	
  9654092	  22.68232	       -61	          85	            0	                 0	          0	
  9654142	  22.80729	       -61	          83	            0	                 0	          0	
  9654192	  22.68387	       -61	          82	            0	                 0	          0	
  9654242	  22.47329	       -61	          86	            0	                 0	          0	
  9654292	    22.475	       -61	          89	            0	                 0	          0	
  9654342	  22.30887	       -61	          87	            0	                 0	          0	
  9654392	  22.42016	       -61	          84	            0	                 0	          0	
  9654442	  22.57508	       -61	          83	            0	                 0	          0	
  9654492	  22.38094	       -61	          83	            0	                 0	          0	
  9654542	  22.54758	       -61	          81	            0	                 0	          0	
  9654592	  22.55759	       -61	          82	            0	                 0	          0	
  9654642	  22.18664	       -61	          83	            0	                 0	          0	
  9654692	   22.3048	       -61	          83	            0	                 0	          0	
