PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      4647012	         -1	          0	   20000	    14	        99	                54	                   0	
      4647112	         -1	          0	   20100	    14	        99	                55	                   0	
      4647212	         -1	          0	   20200	    14	        99	                54	                   0	
      4647312	         -1	          0	   20300	    13	        99	                54	                   0	
      4647412	         -1	          0	   20400	    14	        99	                55	                   0	
      4647512	         -1	          0	   20500	    13	        99	                55	                   0	
      4647612	         -1	          0	   20600	    14	        99	                55	                   0	
      4647712	         -1	          0	   20700	    14	        99	                54	                   0	
      4647812	         -1	          0	   20800	    13	        99	                54	                   0	
      4647912	         -1	          0	   20900	    14	        99	                55	                   0	
      4648012	         -1	          0	   21000	    14	        99	                55	                   0	
      4648112	         -1	          0	   21100	    14	        99	                55	                   0	
      4648212	         -1	          0	   21200	    13	        99	                55	                   0	
      4648312	         -1	          0	   21300	    14	        99	                55	                   0	
      4648412	         -1	          0	   21400	    14	        99	                55	                   0	
      4648512	         -1	          0	   21500	    13	        99	                55	                   0	
      4648612	         -1	          0	   21600	    14	        99	                55	                   0	
      4648711	         -1	          0	   21700	    13	        99	                55	                   0	
      4648812	         -1	          0	   21800	    13	        99	                55	                   0	
      4648912	         -1	          0	   21900	    14	        99	                55	                   0	
      4649011	         -1	          0	   22000	    13	        99	                55	                   0	
      4649112	         -1	          0	   22100	    14	        99	                55	                   0	
      4649211	         -1	          0	   22200	    13	        99	                55	                   0	
      4649311	         -1	          0	   22300	    14	        99	                55	                   0	
      4649411	         -1	          0	   22400	    14	        99	                55	                   0	
      4649511	         -1	          0	   22500	    14	        99	                55	                   0	
      4649611	         -1	          0	   22600	    14	        99	                55	                   0	
      4649711	         -1	          0	   22700	    13	        99	                55	                   0	
      4649811	         -1	          0	   22800	    13	        99	                55	                   0	
      4649911	         -1	          0	   22900	    13	        99	                55	                   0	
      4650011	         -1	          0	   23000	    14	        99	                55	                   0	
      4650111	         -1	          0	   23100	    13	        99	                55	                   0	
      4650211	         -1	          0	   23200	    14	        99	                55	                   0	
      4650311	         -1	          0	   23300	    14	        99	                55	                   0	
      4650411	         -1	          0	   23400	    14	        99	                55	                   0	
      4650511	         -1	          0	   23500	    14	        99	                55	                   0	
      4650611	         -1	          0	   23600	    14	        99	                55	                   0	
      4650711	         -1	          0	   23700	    14	        99	                55	                   0	
      4650811	         -1	          0	   23800	    13	        99	                55	                   0	
      4650911	         -1	          0	   23900	    13	        99	                55	                   0	
      4651011	         -1	          0	   24000	    13	        99	                55	                   0	
      4651111	         -1	          0	   24100	    13	        99	                55	                   0	
      4651211	         -1	          0	   24200	    13	        99	                55	                   0	
      4651311	         -1	          0	   24300	    13	        99	                55	                   0	
      4651411	         -1	          0	   24400	    14	        99	                55	                   0	
      4651511	         -1	          0	   24500	    13	        99	                55	                   0	
      4651611	         -1	          0	   24600	    13	        99	                55	                   0	
      4651711	         -1	          0	   24700	    13	        99	                55	                   0	
      4651811	         -1	          0	   24800	    13	        99	                55	                   0	
      4651911	         -1	          0	   24900	    13	        99	                55	                   0	
      4652011	         -1	          0	   25000	    13	        99	                55	                   0	
      4652111	         -1	          0	   25100	    14	        99	                55	                   0	
      4652211	         -1	          0	   25200	    13	        99	                55	                   0	
      4652311	         -1	          0	   25300	    14	        99	                55	                   0	
      4652411	         -1	          0	   25400	    13	        99	                55	                   0	
      4652511	         -1	          0	   25500	    14	        99	                55	                   0	
      4652611	         -1	          0	   25600	    13	        99	                55	                   0	
      4652711	         -1	          0	   25700	    13	        99	                55	                   0	
      4652811	         -1	          0	   25800	    13	        99	                55	                   0	
      4652911	         -1	          0	   25900	    13	        99	                55	                   0	
      4653011	         -1	          0	   26000	    13	        99	                55	                   0	
      4653111	         -1	          0	   26100	    13	        99	                55	                   0	
      4653211	         -1	          0	   26200	    13	        99	                55	                   0	
      4653311	         -1	          0	   26300	    13	        99	                55	                   0	
      4653411	         -1	          0	   26400	    13	        99	                55	                   0	
      4653511	         -1	          0	   26500	    14	        99	                55	                   0	
      4653611	         -1	          0	   26600	    14	        99	                55	                   0	
      4653711	         -1	          0	   26700	    13	        99	                55	                   0	
      4653811	         -1	          0	   26800	    13	        99	                55	                   0	
      4653911	         -1	          0	   26900	    13	        99	                55	                   0	
      4654013	         -1	          0	   27000	    13	        99	                54	                   0	
      4654113	         -1	          0	   27100	    13	        99	                55	                   0	
      4654213	         -1	          0	   27200	    13	        99	                55	                   0	
      4654313	         -1	          0	   27300	    14	        99	                55	                   0	
      4654413	         -1	          0	   27400	    13	        99	                55	                   0	
      4654513	         -1	          0	   27500	    13	        99	                55	                   0	
      4654612	         -1	          0	   27600	    13	        99	                55	                   0	
      4654712	         -1	          0	   27700	    13	        99	                54	                   0	
      4654812	         -1	          0	   27800	    14	        99	                55	                   0	
      4654912	         -1	          0	   27900	    13	        99	                55	                   0	
      4655012	         -1	          0	   28000	    13	        99	                55	                   0	
      4655112	         -1	          0	   28100	    14	        99	                55	                   0	
      4655212	         -1	          0	   28200	    14	        99	                55	                   0	
      4655312	         -1	          0	   28300	    13	        99	                55	                   0	
      4655412	         -1	          0	   28400	    13	        99	                55	                   0	
      4655512	         -1	          0	   28500	    13	        98	                55	                   0	
      4655612	         -1	          0	   28600	    13	        99	                55	                   0	
      4655712	         -1	          0	   28700	    13	        99	                55	                   0	
      4655812	         -1	          0	   28800	    13	        99	                55	                   0	
      4655912	         -1	          0	   28900	    14	        99	                55	                   0	
      4656012	         -1	          0	   29000	    13	        99	                55	                   0	
      4656112	         -1	          0	   29100	    13	        99	                55	                   0	
      4656212	         -1	          0	   29200	    13	        99	                55	                   0	
      4656312	         -1	          0	   29300	    13	        99	                55	                   0	
      4656412	         -1	          0	   29400	    13	        99	                55	                   0	
      4656512	         -1	          0	   29500	    13	        99	                55	                   0	
      4656612	         -1	          0	   29600	    13	        99	                55	                   0	
      4656712	         -1	          0	   29700	    13	        99	                55	                   0	
      4656812	         -1	          0	   29800	    13	        99	                55	                   0	
      4656912	         -1	          0	   29900	    14	        99	                55	                   0	
      4657012	         -1	          0	   30000	    13	        99	                55	                   0	
      4657112	         -1	          0	   30100	    13	        99	                55	                   0	
      4657212	         -1	          0	   30200	    14	        99	                55	                   0	
      4657312	         -1	          0	   30300	    13	        99	                55	                   0	
      4657412	         -1	          0	   30400	    13	        98	                55	                   0	
      4657512	         -1	          0	   30500	    13	        99	                55	                   0	
      4657612	         -1	          0	   30600	    13	        99	                55	                   0	
      4657712	         -1	          0	   30700	    13	        99	                55	                   0	
      4657812	         -1	          0	   30800	    13	        99	                55	                   0	
      4657912	         -1	          0	   30900	    13	        99	                55	                   0	
      4658012	         -1	          0	   31000	    13	        99	                55	                   0	
      4658112	         -1	          0	   31100	    13	        99	                55	                   0	
      4658212	         -1	          0	   31200	    13	        99	                55	                   0	
      4658312	         -1	          0	   31300	    13	        99	                55	                   0	
