TimeStamp	ForceValue	AxialAngle	LateralAngle	MetalSeverity	InAccurateSeverity	NeedZeroing	
  4397992	  1.741898	         0	           0	            0	                 0	          0	
  4398042	  2.653791	         0	           0	            0	                 0	          0	
  4398092	  2.825735	         0	           0	            0	                 0	          0	
  4398142	  1.919487	         0	           0	            0	                 0	          0	
  4398192	  1.216253	         0	           0	            0	                 0	          0	
  4398242	  1.832206	         0	           0	            0	                 0	          0	
  4398292	  1.383716	         0	           0	            0	                 0	          0	
  4398342	  1.496519	         0	           0	            0	                 0	          0	
  4398392	   1.49591	         0	           0	            0	                 0	          0	
  4398442	  1.641455	         0	           0	            0	                 0	          0	
  4398492	  2.402289	         0	           0	            0	                 0	          0	
  4398542	  2.286906	         0	           0	            0	                 0	          0	
  4398592	  2.221779	         0	           0	            0	                 0	          0	
  4398642	  2.105883	         0	           0	            0	                 0	          0	
  4398692	  1.645324	         0	           0	            0	                 0	          0	
  4398742	  1.350048	         0	           0	            0	                 0	          0	
  4398792	   1.49888	         0	           0	            0	                 0	          0	
  4398842	  1.478626	         0	           0	            0	                 0	          0	
  4398892	  1.792267	         0	           0	            0	                 0	          0	
  4398942	  2.465522	         0	           0	            0	                 0	          0	
  4398992	  2.037842	         0	           0	            0	                 0	          0	
  4399042	  1.348628	         0	           0	            0	                 0	          0	
  4399092	  3.224989	         0	           0	            0	                 0	          0	
  4399142	   3.20731	         0	           0	            0	                 0	          0	
  4399192	  2.240349	         0	           0	            0	                 0	          0	
  4399242	  2.238407	         0	           0	            0	                 0	          0	
  4399292	  2.303638	         0	           0	            0	                 0	          0	
  4399342	  3.103387	         0	           0	            0	                 0	          0	
  4399392	   2.49776	         0	           0	            0	                 0	          0	
  4399442	  1.468071	         0	           0	            0	                 0	          0	
  4399492	 0.9773278	         0	           0	            0	                 0	          0	
  4399542	 0.9340456	         0	           0	            0	                 0	          0	
  4399592	  1.467218	         0	           0	            0	                 0	          0	
  4399642	  1.548145	         0	           0	            0	                 0	          0	
  4399692	  1.096726	         0	           0	            0	                 0	          0	
  4399742	  1.863969	         0	           0	            0	                 0	          0	
  4399792	  1.939784	         0	           0	            0	                 0	          0	
